,title,budget,revenue,release_date,runtime,original_language,production_companies,production_countries,genres,spoken_languages,id,imdb_id,vote_average,vote_count
1545,Seven Years in Tibet,70000000,131457682,9/12/1997,136,en,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Mandalay Entertainment', 'id': 1236}, {'name': 'Applecross', 'id': 57435}, {'name': 'Reperage & Vanguard Films', 'id': 57436}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'iso_639_1': 'en', 'name': 'English'}]",978,tt0120102,7,644
1891,Lethal Weapon,15000000,120207127,3/6/1987,110,en,"[{'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'iso_639_1': 'en', 'name': 'English'}]",941,tt0093409,7,1367
18258,Sherlock Holmes: A Game of Shadows,125000000,334615000,11/22/2011,129,en,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Silver Pictures', 'id': 1885}, {'name': 'Lin Pictures', 'id': 2723}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Wigram Productions', 'id': 23202}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_639_1': 'en', 'name': 'English'}]",58574,tt1515091,7,3971
22167,The Secret Life of Walter Mitty,90000000,188133322,12/18/2013,114,en,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Ingenious Media', 'id': 290}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Samuel Goldwyn Films', 'id': 9118}, {'name': 'Big Screen Productions', 'id': 10893}, {'name': 'Red Hour Films', 'id': 12178}, {'name': 'TSG Entertainment', 'id': 22213}, {'name': 'Down Productions', 'id': 37336}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_639_1': 'en', 'name': 'English'}]",116745,tt0359950,7,3213
23437,Maleficent,180000000,758539785,5/28/2014,97,en,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Studios Motion Pictures', 'id': 3036}, {'name': 'Roth Films', 'id': 16314}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_639_1': 'en', 'name': 'English'}]",102651,tt1587310,7,4607
1978,Peter Pan,4000000,87404651,2/5/1953,77,en,"[{'name': 'RKO Radio Pictures', 'id': 6}, {'name': 'Walt Disney Productions', 'id': 3166}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_639_1': 'en', 'name': 'English'}]",10693,tt0046183,7,1380
3042,Fantasia 2000,80000000,90874570,12/17/1999,74,en,"[{'name': 'Walt Disney Pictures', 'id': 2}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]","[{'iso_639_1': 'en', 'name': 'English'}]",49948,tt0120910,7,300
21101,Monsters University,200000000,743559607,6/20/2013,104,en,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Pixar Animation Studios', 'id': 3}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'iso_639_1': 'en', 'name': 'English'}]",62211,tt1453405,7,3622
2917,Robin Hood,15000000,32056467,11/8/1973,83,en,"[{'name': 'Walt Disney Productions', 'id': 3166}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'iso_639_1': 'en', 'name': 'English'}]",11886,tt0070608,7,1155
1003,Alice in Wonderland,3000000,572000000,7/3/1951,75,en,"[{'name': 'RKO Radio Pictures', 'id': 6}, {'name': 'Walt Disney Productions', 'id': 3166}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_639_1': 'en', 'name': 'English'}]",12092,tt0043274,7,1557
21161,Despicable Me 2,76000000,970761885,6/25/2013,98,en,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Illumination Entertainment', 'id': 6704}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'iso_639_1': 'en', 'name': 'English'}]",93456,tt1690953,7,4729
3844,Pay It Forward,40000000,55707411,10/12/2000,122,en,"[{'name': 'Bel Air Entertainment', 'id': 788}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_639_1': 'en', 'name': 'English'}]",10647,tt0223897,7,447
18525,The Vow,30000000,196114570,2/5/2012,104,en,"[{'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Screen Gems', 'id': 3287}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_639_1': 'en', 'name': 'English'}]",72570,tt1606389,7,1328
12298,P.S. I Love You,30000000,156835339,11/15/2007,126,en,"[{'name': 'Wendy Finerman Productions', 'id': 412}, {'name': 'Alcon Entertainment', 'id': 1088}, {'name': 'Grosvenor Park Productions', 'id': 17449}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_639_1': 'en', 'name': 'English'}]",6023,tt0431308,7,1011
19731,Silver Linings Playbook,21000000,205738714,9/8/2012,122,en,"[{'name': 'The Weinstein Company', 'id': 308}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_639_1': 'en', 'name': 'English'}]",82693,tt1045658,7,4840
12254,The Bucket List,45000000,175372502,12/25/2007,97,en,"[{'name': 'Two Ton Films', 'id': 17049}, {'name': 'Zadan / Meron Productions', 'id': 70994}, {'name': 'Reiner / Greisman Productions', 'id': 86256}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_639_1': 'en', 'name': 'English'}]",7350,tt0825232,7,1138
10120,Quo Vadis,8250000,30000000,11/8/1951,171,en,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_639_1': 'en', 'name': 'English'}]",11620,tt0043949,7,64
39475,Sully,60000000,238470033,9/7/2016,96,en,"[{'name': 'Malpaso Productions', 'id': 171}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Kennedy/Marshall Company, The', 'id': 7383}, {'name': 'FilmNation Entertainment', 'id': 7493}, {'name': 'RatPac Entertainment', 'id': 28732}, {'name': 'Flashlight Films', 'id': 65359}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'iso_639_1': 'en', 'name': 'English'}]",363676,tt3263904,7,2106
14494,Invictus,60000000,122233971,12/10/2009,134,en,"[{'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Malpaso Productions', 'id': 171}, {'name': 'Revelations Entertainment', 'id': 906}, {'name': 'Mace Neufeld Productions', 'id': 2767}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Liberty Pictures (II)', 'id': 76466}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'iso_639_1': 'en', 'name': 'English'}]",22954,tt1057500,7,1150
7110,Miracle,28000000,64445708,2/6/2004,135,en,"[{'name': 'Walt Disney', 'id': 5888}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'iso_639_1': 'en', 'name': 'English'}]",14292,tt0349825,7,162
41654,The Founder,25000000,23964782,11/24/2016,115,en,"[{'name': 'Weinstein Company, The', 'id': 7289}, {'name': 'FilmNation Entertainment', 'id': 7493}, {'name': 'Faliro House Productions', 'id': 19246}, {'name': 'The Combine', 'id': 27450}, {'name': 'Speedie Distribution', 'id': 86024}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'iso_639_1': 'en', 'name': 'English'}]",310307,tt4276820,7,855
6741,Elephant,3000000,10012022,5/18/2003,81,en,"[{'name': 'HBO Films', 'id': 7429}, {'name': 'Fearmakers Studios', 'id': 7430}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","[{'iso_639_1': 'en', 'name': 'English'}]",1807,tt0363589,7,410
13184,Doubt,20000000,50907234,11/27/2008,104,en,"[{'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'Goodspeed Productions', 'id': 3534}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_639_1': 'en', 'name': 'English'}]",14359,tt0918927,7,445
13140,Fireproof,500000,33456317,9/26/2008,122,en,"[{'name': 'Carmel Entertainment', 'id': 3290}, {'name': 'Provident Films', 'id': 3291}, {'name': 'Samuel Goldwyn Films', 'id': 9118}, {'name': 'Affirm Films', 'id': 10156}, {'name': 'Sherwood Pictures', 'id': 41967}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}]","[{'iso_639_1': 'en', 'name': 'English'}]",14438,tt1129423,7,100
17758,Moneyball,50000000,110206216,9/22/2011,133,en,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Scott Rudin Productions', 'id': 258}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}]","[{'iso_639_1': 'en', 'name': 'English'}]",60308,tt1210166,7,1409
20850,Mud,10000000,21587700,5/1/2013,130,en,"[{'name': 'FilmNation Entertainment', 'id': 7493}, {'name': 'Everest Entertainment', 'id': 10892}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}]","[{'iso_639_1': 'en', 'name': 'English'}]",103731,tt1935179,7,1080
3894,Finding Forrester,43000000,80049764,12/21/2000,136,en,"[{'name': 'Fountainbridge Films', 'id': 414}, {'name': 'Laurence Mark Productions', 'id': 415}, {'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Finding Forrester Productions', 'id': 50830}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}]","[{'iso_639_1': 'en', 'name': 'English'}]",711,tt0181536,7,305
3855,Men of Honor,32000000,48814909,9/13/2000,129,en,"[{'name': 'Fox 2000 Pictures', 'id': 711}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}]","[{'iso_639_1': 'en', 'name': 'English'}]",11978,tt0203019,7,556
25467,Wild,15000000,52501541,12/5/2014,115,en,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Pacific Standard', 'id': 15829}, {'name': 'bob industries', 'id': 93542}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}]","[{'iso_639_1': 'en', 'name': 'English'}]",228970,tt2305051,7,961
19429,The Master,32000000,28258060,9/7/2012,137,en,"[{'name': 'Ghoulardi Film Company', 'id': 178}, {'name': 'The Weinstein Company', 'id': 308}, {'name': 'Annapurna Pictures', 'id': 13184}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}]","[{'iso_639_1': 'en', 'name': 'English'}]",68722,tt1560747,7,720
43371,Lowriders,916000,2403885,4/28/2017,99,en,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Blumhouse Productions', 'id': 3172}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}]","[{'iso_639_1': 'en', 'name': 'English'}]",333384,tt1366338,7,20
9542,The Aviator,116000000,102000000,12/17/2004,170,en,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Appian Way', 'id': 562}, {'name': 'Forward Pass', 'id': 675}, {'name': 'Cappa Productions', 'id': 691}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Initial Entertainment Group (IEG)', 'id': 7380}, {'name': 'IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG', 'id': 19116}, {'name': ""Mel's Cite du Cinema"", 'id': 54502}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}]","[{'iso_639_1': 'en', 'name': 'English'}]",2567,tt0338751,7,1526
6910,Birdman of Alcatraz,2650000,3100000,7/3/1962,147,en,"[{'name': 'Norma Productions', 'id': 584}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}]","[{'iso_639_1': 'en', 'name': 'English'}]",898,tt0055798,7,71
15915,Conviction,12500000,6732980,9/11/2010,107,en,"[{'name': 'Oceana Media Finance', 'id': 4634}, {'name': 'Pantheon Entertainment Corporation', 'id': 5986}, {'name': 'Innocence Productions', 'id': 5987}, {'name': 'Prescience', 'id': 6901}, {'name': 'Omega Entertainment', 'id': 8101}, {'name': 'Longfellow Pictures', 'id': 8802}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}]","[{'iso_639_1': 'en', 'name': 'English'}]",45094,tt1244754,7,195
5854,The Hours,25000000,41597830,12/27/2002,114,en,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Miramax Films', 'id': 14}, {'name': 'Scott Rudin Productions', 'id': 258}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}]","[{'iso_639_1': 'en', 'name': 'English'}]",590,tt0274558,7,461
10976,Twelve and Holding,400000,95687,9/11/2005,90,en,"[{'name': 'Serenade Films', 'id': 3459}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}]","[{'iso_639_1': 'en', 'name': 'English'}]",18164,tt0417385,7,20
2981,The Natural,28000000,47951979,5/11/1984,137,en,"[{'name': 'TriStar Pictures', 'id': 559}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}]","[{'iso_639_1': 'en', 'name': 'English'}]",11393,tt0087781,7,162
42057,I'm Not Ashamed,1500000,2000000,10/21/2016,112,en,"[{'name': 'Visible Pictures', 'id': 85627}, {'name': 'All Entertainment', 'id': 85628}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}]","[{'iso_639_1': 'en', 'name': 'English'}]",409502,tt4950110,7,27
1297,Carrie,1800000,33800000,11/3/1976,98,en,"[{'name': 'United Artists', 'id': 60}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_639_1': 'en', 'name': 'English'}]",7340,tt0074285,7,977
41492,Split,9000000,276921998,11/15/2016,117,en,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Blumhouse Productions', 'id': 3172}, {'name': 'Blinding Edge Pictures', 'id': 12236}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_639_1': 'en', 'name': 'English'}]",381288,tt4972582,7,4461
11662,300,65000000,422610419,12/9/2006,117,en,"[{'name': 'Virtual Studios', 'id': 449}, {'name': 'Legendary Pictures', 'id': 923}, {'name': 'Hollywood Gang Productions', 'id': 2994}, {'name': 'Atmosphere Entertainment MM', 'id': 2995}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Nimar Studios', 'id': 7636}, {'name': 'Cruel and Unusual Films', 'id': 78685}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]","[{'iso_639_1': 'en', 'name': 'English'}]",1271,tt0416449,7,5092
7708,The Cowboys,6000000,7500000,1/13/1972,131,en,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Sanford Productions (III)', 'id': 12273}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]","[{'iso_639_1': 'en', 'name': 'English'}]",15573,tt0068421,7,60
5565,When Time Ran Out...,20000000,3763988,3/28/1980,121,en,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'International Cinema', 'id': 89143}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_639_1': 'en', 'name': 'English'}]",47942,tt0081747,7,22
4669,"It's a Mad, Mad, Mad, Mad World",9400000,60000000,11/7/1963,163,en,"[{'name': 'United Artists', 'id': 60}, {'name': 'Casey Productions', 'id': 8040}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","[{'iso_639_1': 'en', 'name': 'English'}]",11576,tt0057193,7,142
4736,The Last Castle,72000000,27642707,10/19/2001,131,en,"[{'name': 'DreamWorks SKG', 'id': 27}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_639_1': 'en', 'name': 'English'}]",2100,tt0272020,7,290
158,Crimson Tide,53000000,157387195,5/12/1995,116,en,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Don Simpson/Jerry Bruckheimer Films', 'id': 10288}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]","[{'iso_639_1': 'en', 'name': 'English'}]",8963,tt0112740,7,508
7866,Juice,5000000,20146880,1/17/1992,96,en,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_639_1': 'en', 'name': 'English'}]",16136,tt0104573,7,103
6924,Bullitt,5500000,42300873,10/17/1968,113,en,"[{'name': 'Solar Productions', 'id': 599}, {'name': 'Warner Brothers/Seven Arts', 'id': 4051}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_639_1': 'en', 'name': 'English'}]",916,tt0062765,7,273
7577,The Getaway,3352254,58831997,12/13/1972,118,en,"[{'name': 'Solar Productions', 'id': 599}, {'name': 'First Artists', 'id': 4376}, {'name': 'Foster-Brower Productions', 'id': 93222}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_639_1': 'en', 'name': 'English'}]",5916,tt0068638,7,120
24121,The Maze Runner,34000000,348319861,9/10/2014,113,en,"[{'name': 'Ingenious Media', 'id': 290}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Gotham Group', 'id': 3672}, {'name': 'Dayday Films', 'id': 8569}, {'name': 'Temple Hill Entertainment', 'id': 12292}, {'name': 'TSG Entertainment', 'id': 22213}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_639_1': 'en', 'name': 'English'}]",198663,tt1790864,7,5540
12815,Watchmen,130000000,185258983,3/5/2009,163,en,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'DC Comics', 'id': 429}, {'name': 'Lawrence Gordon Productions', 'id': 840}, {'name': 'Legendary Pictures', 'id': 923}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Cruel and Unusual Films', 'id': 78685}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_639_1': 'en', 'name': 'English'}]",13183,tt0409459,7,2892
1249,The Unbearable Lightness of Being,17000000,10006806,2/5/1988,171,en,"[{'name': 'The Saul Zaentz Company', 'id': 5237}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_639_1': 'en', 'name': 'English'}]",10644,tt0096332,7,89
12230,Juno,7500000,231411584,12/5/2007,96,en,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Mandate Pictures', 'id': 771}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_639_1': 'en', 'name': 'English'}]",7326,tt0467406,7,2313
